is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,is_hala_product,is_careem_plus,demand_index,traffic_index,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,rain_x_peak,storm_x_peak,ramadan_x_hour,event_x_peak,airport_x_peak,route_mid_lat,route_mid_lon,lat_delta,lon_delta,bearing_sin,bearing_cos,distance_gap_km,traffic_x_peak,distance_x_traffic,efficiency_x_traffic,product_type_Comfort,product_type_Eco Friendly,product_type_Electric,product_type_Executive,product_type_Hala Kids,product_type_Hala MAX,product_type_Hala Taxi,product_type_Kids,product_type_MAX,product_type_Premier,payment_method_Careem Pay,payment_method_Careem Plus,payment_method_Cash,payment_method_Credit Card,event_type_Art/Culture,event_type_Cultural Event,event_type_Food Festival,event_type_National Holiday,event_type_New Year Event,event_type_Religious Holiday,event_type_Shopping Festival,event_type_Sports Event,event_type_Tech Conference,event_type_Trade Show
1,0,0,1,0,0,0,0,1.0,36.8,65.8,0,0,1.0,25.208304,55.275611,25.287828,55.378522,0,0,1.3,0.92,13.61,17.6,1.293,49.47,1,1,0,1.365,0.993,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.248066,55.3270665,0.07952400000000281,0.10291099999999886,0.7600658111778442,0.6498461069196042,3.990000000000002,0.0,17.4768,1.283949,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,38.6,73.5,0,0,1.0,25.144685,55.227636,25.1239,55.381348,0,0,0.9,1.05,15.65,19.19,1.227,98.46,0,0,0,1.062,1.15,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.1342925,55.304491999999996,-0.020785000000000053,0.15371200000000584,0.9891188127719618,-0.14711891183863723,3.540000000000001,1.15,22.0685,1.41105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.04,27.8,70.2,0,0,1.0,25.106131,55.251394,25.230017,55.436731,0,0,1.05,1.0,23.19,29.95,1.292,53.51,2,1,0,1.092,0.801,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.168074,55.3440625,0.12388599999999883,0.18533700000000408,0.8039606645341971,0.5946824782030594,6.759999999999998,0.0,23.98995,1.0348920000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1.0,31.9,60.5,0,0,1.0,25.102903,55.260937,25.083975,55.132833,0,0,1.05,1.25,13.07,17.48,1.337,260.76,1,0,0,1.239,1.16,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.093439,55.196884999999995,-0.0189280000000025,-0.12810400000000044,-0.9870244063974541,-0.16057029979343435,4.41,1.16,20.276799999999998,1.5509199999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,32.9,54.1,0,0,1.0,25.195459,55.364915,25.246199,55.297488,0,0,0.95,1.05,8.82,16.56,1.877,309.77,1,0,0,0.874,0.88,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.220829000000002,55.331201500000006,0.05074000000000112,-0.06742700000000212,-0.7686185789184657,0.6397073394462176,7.739999999999998,0.0,14.572799999999999,1.6517600000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1.1,28.5,67.9,0,0,1.0,25.215612,55.44165,25.180599,55.222557,0,0,1.0,1.15,22.38,29.41,1.314,260.03,2,1,0,1.056,0.911,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,10,0,0,25.1981055,55.3321035,-0.035012999999999295,-0.21909300000000087,-0.9848985399859493,-0.1731325097534991,7.030000000000001,0.0,26.79251,1.197054,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1.0,30.8,57.7,0,0,1.0,25.121697,55.127405,25.283168,55.373932,0,0,1.2,0.92,30.62,36.75,1.2,54.05,0,0,0,1.06,0.824,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17,0,0,5,0,0,25.2024325,55.2506685,0.1614709999999988,0.24652700000000038,0.8095296256563843,0.5870790280572405,6.129999999999999,0.0,30.282,0.9887999999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.263,23.4,62.2,0,0,1.0,25.262838,55.362902,25.21691,55.440081,1,0,1.1,1.0,9.29,11.59,1.247,123.32,0,1,0,1.639,1.251,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,1,1,25.239874,55.4014915,-0.04592799999999997,0.077179000000001,0.8356156653350135,-0.5493145363511898,2.3000000000000007,1.251,14.499089999999999,1.559997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,40.8,61.6,0,0,1.0,25.194933,55.284283,25.213793,55.269207,0,0,1.3,1.15,2.59,9.59,3.707,324.13,1,1,0,1.534,1.232,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,25.204363,55.276745000000005,0.0188600000000001,-0.015076000000000533,-0.5859481395653948,0.8103485532410437,7.0,1.232,11.81488,4.567024,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.035,23.7,72.5,0,0,1.0,25.11561,55.133813,25.220571,55.284748,0,0,1.2,1.35,19.16,24.04,1.255,52.43,2,0,1,1.242,0.817,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.168090499999998,55.209280500000006,0.10496099999999942,0.15093499999999693,0.7926090059959995,0.6097302383956642,4.879999999999999,0.0,19.64068,1.0253349999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,1.0,25.5,68.0,0,0,1.0,25.248362,55.357783,25.105887,55.249709,1,0,1.1,1.05,19.22,28.41,1.479,214.49,2,1,0,1.109,1.013,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,6,0,0,25.177124499999998,55.303746000000004,-0.14247500000000102,-0.1080739999999949,-0.5662623911442692,-0.8242250326067357,9.190000000000001,0.0,28.779329999999998,1.498227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,36.2,51.6,0,0,1.0,25.043627,55.136503,25.269575,55.324086,0,0,0.85,1.05,31.43,40.21,1.28,36.88,3,1,0,0.85,0.822,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.156601000000002,55.2302945,0.22594799999999893,0.1875830000000036,0.6001410461464955,0.7998941959598094,8.780000000000001,0.0,33.05262,1.05216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,37.2,57.0,0,0,1.0,25.227548,55.278788,24.944255,55.090976,0,0,1.15,0.85,36.74,40.13,1.092,211.02,1,1,0,1.15,0.817,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.0859015,55.184882,-0.28329300000000046,-0.18781200000000098,-0.515337251358818,-0.8569874662805392,3.3900000000000006,0.0,32.78621,0.892164,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.045,28.3,58.0,0,0,1.0,24.94033,55.085285,25.096113,55.180913,0,0,0.85,1.05,19.82,24.43,1.232,29.07,1,1,0,0.888,0.866,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.0182215,55.133099,0.15578299999999956,0.09562799999999783,0.48587780771246053,0.8740267478587445,4.609999999999999,0.0,21.15638,1.066912,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,1.0,21.8,61.5,0,0,1.0,25.092661,55.181272,25.091345,55.140355,0,0,1.05,1.25,4.12,10.96,2.659,267.97,0,1,0,1.301,1.269,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.092003,55.1608135,-0.0013159999999992067,-0.040917000000000314,-0.9993724166918566,-0.0354227717080146,6.840000000000001,1.269,13.90824,3.3742709999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,19.3,69.1,0,0,1.0,25.255453,55.370623,25.223033,55.433129,1,0,1.1,1.0,7.25,10.95,1.511,119.82,0,0,1,1.298,1.25,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,1,1,25.239243000000002,55.401876,-0.03241999999999834,0.06250599999999906,0.867591923866825,-0.49727683802994604,3.6999999999999993,1.25,13.6875,1.88875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.14,20.8,74.0,0,0,1.0,25.176143,55.266234,25.243912,55.307352,0,0,1.25,1.05,8.6,10.24,1.191,28.76,0,0,0,1.425,0.875,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.210027500000002,55.286793,0.06776900000000197,0.04111800000000443,0.4811417792780072,0.8766427939777942,1.6400000000000006,0.0,8.96,1.042125,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1.15,33.0,57.9,0,0,1.0,25.177161,55.223955,25.116674,55.383282,0,0,1.15,1.05,17.39,21.38,1.229,112.72,0,0,0,1.639,1.246,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,25.1469175,55.3036185,-0.060487000000001956,0.15932700000000466,0.9224033266339101,-0.3862280453497599,3.9899999999999984,1.246,26.63948,1.5313340000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1.15,31.1,49.1,0,0,1.0,25.252705,55.360702,25.201488,55.280279,1,0,1.1,1.3,9.89,17.02,1.721,234.87,1,0,0,1.493,1.247,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,25.227096500000002,55.320490500000005,-0.051216999999997626,-0.08042300000000324,-0.817848533242655,-0.5754335553935291,7.129999999999999,1.247,21.223940000000002,2.146087,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1.0,28.6,71.3,0,0,1.0,25.279987,55.321713,24.938589,55.097171,0,0,1.05,0.85,44.18,56.89,1.288,210.82,3,1,0,1.05,0.832,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.109288,55.209442,-0.3413979999999981,-0.22454199999999958,-0.512342667235928,-0.8587811079253986,12.71,0.0,47.33248,1.071616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,33.8,43.7,0,0,1.0,25.280187,55.383878,25.261173,55.331991,0,0,0.92,1.05,5.63,6.7,1.19,247.95,0,1,0,0.846,0.834,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.27068,55.3579345,-0.019014000000002085,-0.05188700000000068,-0.9268565956401207,-0.37541557122528324,1.0700000000000003,0.0,5.5878,0.9924599999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,22.5,71.3,0,0,1.0,25.247461,55.295445,25.276685,55.335728,0,0,1.05,1.05,5.19,6.82,1.314,51.26,1,1,0,1.239,1.114,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.262073,55.3155865,0.02922399999999925,0.04028300000000229,0.7799937154685584,0.6257873471312387,1.63,1.114,7.597480000000001,1.463796,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.0,27.7,65.1,0,0,1.0,25.089078,55.146358,25.040931,55.122693,0,0,1.25,0.85,5.86,7.51,1.282,204.01,0,1,0,1.549,1.328,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,25.0650045,55.134525499999995,-0.04814700000000016,-0.023665000000001157,-0.4068960806410624,-0.9134744547927666,1.6499999999999995,1.328,9.97328,1.7024960000000002,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,28.2,60.1,0,0,1.0,25.185609,55.274882,25.199157,55.271885,0,0,1.25,1.3,1.54,4.92,3.2,348.68,0,0,0,1.25,0.939,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.192383,55.273383499999994,0.013548000000000116,-0.0029970000000005825,-0.19628843138754423,0.9805462006980687,3.38,0.0,4.619879999999999,3.0048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.263,21.9,72.2,0,0,1.0,25.25356,55.364401,25.179581,55.271318,1,0,1.1,1.25,12.46,20.71,1.661,228.72,1,0,0,1.389,1.024,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2165705,55.3178595,-0.07397900000000135,-0.09308300000000003,-0.7514944717726959,-0.6597393871030263,8.25,0.0,21.207040000000003,1.7008640000000002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,31.4,55.5,0,0,1.0,25.188727,55.276722,25.249843,55.308557,0,0,1.3,1.05,7.51,9.08,1.208,25.22,0,1,0,1.534,1.163,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.219285,55.2926395,0.061115999999998394,0.031835000000000946,0.4260951098432339,0.9046783723333296,1.5700000000000003,1.163,10.56004,1.404904,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,24.8,70.6,0,0,1.0,25.249704,55.370276,25.340142,55.421836,1,0,1.1,0.95,11.31,15.53,1.372,27.26,1,0,0,1.1,0.913,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.294923,55.396056,0.09043799999999891,0.05156000000000205,0.4580290709046065,0.8889372138718589,4.219999999999999,0.0,14.178889999999999,1.252636,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.263,23.7,74.9,1,0,1.4,25.256986,55.351802,25.178341,55.276791,1,0,1.1,1.25,11.55,20.95,1.814,220.81,1,0,0,1.944,1.008,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2176635,55.3142965,-0.07864500000000163,-0.07501099999999639,-0.6535527145986941,-0.7568810007132415,9.399999999999999,0.0,21.1176,1.8285120000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,1.15,25.1,65.2,0,0,1.0,25.198039,55.278753,25.092352,55.181536,0,0,1.3,1.05,15.29,17.34,1.134,219.8,1,1,0,1.507,0.909,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,13,0,0,25.1451955,55.2301445,-0.10568699999999964,-0.09721700000000055,-0.6401096994849556,-0.7682835235935233,2.0500000000000007,0.0,15.76206,1.030806,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,28.4,50.1,0,0,1.0,25.24396,55.309878,25.222574,55.442146,0,0,1.05,1.0,13.52,19.07,1.411,100.11,1,1,0,1.239,1.139,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,25.233267,55.376012,-0.021385999999999683,0.13226800000000338,0.9844725577120637,-0.1755385516399959,5.550000000000001,1.139,21.72073,1.607129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,28.4,59.5,0,0,1.0,25.106128,55.247607,25.17957,55.272653,0,0,1.05,1.25,8.55,10.62,1.242,17.15,1,0,0,1.05,0.787,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.142849,55.260130000000004,0.07344200000000001,0.025045999999996127,0.2948742999179787,0.9555360523014723,2.0699999999999985,0.0,8.35794,0.977454,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1.035,23.1,63.2,0,0,1.0,25.040213,55.250254,25.193339,55.275738,0,0,0.9,1.3,17.22,26.67,1.549,8.56,1,1,0,1.154,1.285,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,1,0,25.116776,55.262996,0.15312600000000032,0.02548399999999873,0.1488450248849522,0.9888605354482491,9.450000000000003,1.285,34.27095,1.9904649999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.16,23.5,67.0,0,0,1.0,25.08963,55.136645,25.251458,55.367781,1,0,1.25,1.1,29.41,35.51,1.207,52.23,3,1,0,1.711,1.221,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,1,25.170544,55.252213,0.16182799999999986,0.23113599999999934,0.790475821431136,0.6124932454588955,6.099999999999998,1.221,43.35771,1.4737470000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1.0,37.3,61.1,0,0,1.0,25.196806,55.267311,25.116336,55.378917,0,0,1.3,1.05,14.36,16.69,1.162,128.52,1,0,0,1.196,0.744,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,25.156571,55.323114000000004,-0.08046999999999827,0.11160600000000187,0.7823908105765879,-0.6227877804881127,2.330000000000002,0.0,12.41736,0.864528,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1.14,21.8,65.6,0,0,1.0,25.202175,55.272909,24.930296,55.092036,0,0,1.3,0.85,35.3,41.27,1.169,211.11,2,1,0,1.432,0.96,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.066235499999998,55.1824725,-0.271879000000002,-0.18087299999999829,-0.5166827677976582,-0.8561769194862422,5.970000000000006,0.0,39.6192,1.12224,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1.0,28.3,59.8,0,0,1.0,25.101833,55.260754,25.272712,55.3773,0,0,1.05,0.92,22.33,28.45,1.274,31.66,2,1,0,1.239,1.11,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,25.1872725,55.319027,0.17087899999999934,0.1165459999999996,0.524877544859388,0.8511777504742362,6.120000000000001,1.11,31.579500000000003,1.4141400000000002,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,35.5,75.0,0,0,1.0,25.342954,55.421778,25.250681,55.300739,0,0,0.95,1.05,15.92,21.2,1.332,229.89,2,1,0,0.95,0.797,0.49999999999999994,-0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.2968175,55.361258500000005,-0.09227299999999872,-0.12103900000000323,-0.764808968487291,-0.6442571239197948,5.279999999999999,0.0,16.8964,1.0616040000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.14,20.2,67.7,1,0,1.4,25.198515,55.28151,25.090922,55.187251,0,0,1.3,1.05,15.27,17.86,1.17,218.44,1,1,1,2.448,1.186,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1,0,0,1,0,25.1447185,55.2343805,-0.10759300000000138,-0.09425899999999388,-0.6216947501101927,-0.7832596234234375,2.59,1.186,21.181959999999997,1.3876199999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1.0,22.0,58.6,1,0,1.4,25.226636,55.277347,25.185902,55.26402,0,0,1.15,1.25,4.72,9.44,1.998,196.49,1,1,0,1.69,0.999,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.206269,55.270683500000004,-0.04073400000000049,-0.013326999999996758,-0.28384799476590583,-0.9588692902931943,4.72,0.0,9.43056,1.996002,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1.0,38.5,69.5,0,0,1.0,25.089335,55.137009,25.249426,55.365346,1,0,1.25,1.1,29.07,38.63,1.329,52.19,3,1,0,1.208,0.971,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,25.1693805,55.2511775,0.16009100000000132,0.22833700000000334,0.790048027880535,0.6130449523828391,9.560000000000002,0.0,37.509730000000005,1.290459,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1.35,24.1,57.7,0,0,1.0,25.253383,55.359011,25.176183,55.270214,1,0,1.1,1.25,12.39,20.25,1.634,226.16,1,1,0,1.485,0.995,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.214783,55.3146125,-0.07719999999999771,-0.08879699999999957,-0.7212768451578604,-0.6926468888539988,7.859999999999999,0.0,20.14875,1.6258299999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1.3,29.1,58.5,0,0,1.0,25.201441,55.277071,25.082877,55.142554,0,0,1.3,1.25,18.9,23.69,1.254,225.79,2,1,0,1.775,1.015,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,25.142159,55.2098125,-0.11856399999999923,-0.13451700000000244,-0.7167889184671793,-0.6972902167409574,4.790000000000003,0.0,24.04535,1.2728099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1.0,20.0,66.3,0,0,1.0,25.119853,55.380909,25.185138,55.271691,0,0,1.05,1.25,13.17,17.42,1.322,303.46,1,0,0,1.239,1.168,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.1524955,55.3263,0.06528499999999937,-0.10921800000000559,-0.8342709435292471,0.5513546887284262,4.250000000000002,1.168,20.34656,1.544096,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1.08,30.5,56.7,0,0,1.0,25.078672,55.145524,25.255048,55.360612,1,0,1.05,1.1,29.21,35.72,1.223,47.78,2,1,0,1.143,1.092,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,13,0,0,25.16686,55.253068,0.17637599999999765,0.2150880000000015,0.7405700764403729,0.6719791379805629,6.509999999999998,0.0,39.00624,1.3355160000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,39.6,67.2,0,0,1.0,25.090264,55.166414,25.08418,55.147484,0,0,1.05,1.25,2.02,12.03,5.949,250.47,0,0,0,1.239,1.19,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.087222,55.156949,-0.006084000000001311,-0.018930000000004554,-0.9424665810221279,-0.33430037938426105,10.01,1.19,14.315699999999998,7.0793099999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,42.6,57.1,0,0,1.0,25.091157,55.138709,25.220934,55.436493,0,0,1.25,1.0,33.26,45.16,1.358,64.23,3,1,0,1.475,1.193,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,25.156045499999998,55.287600999999995,0.1297770000000007,0.29778400000000005,0.9005465344487658,0.4347596339269758,11.899999999999999,1.193,53.875879999999995,1.6200940000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,36.4,60.1,0,0,1.0,25.187577,55.349758,25.11605,55.129168,0,0,0.95,1.2,23.58,33.29,1.411,250.34,2,0,1,0.95,0.834,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.151813500000003,55.239463,-0.07152699999999967,-0.2205900000000014,-0.9417056522483617,-0.3364379058957056,9.71,0.0,27.763859999999998,1.176774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
